"response_id","factor_for_visit","is_top_three"
"GEN24_1069666","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1069666","I've always wanted to visit",FALSE
"GEN24_1069687","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1069687","It was somewhere new, I had never been there before",TRUE
"GEN24_1069687","Its landscapes and scenery",TRUE
"GEN24_1069687","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1069687","The variety of outdoor and adventure activities",FALSE
"GEN24_1069699","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1069699","It was somewhere new, I had never been there before",TRUE
"GEN24_1069699","Its landscapes and scenery",TRUE
"GEN24_1069699","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1069699","The variety of outdoor and adventure activities",FALSE
"GEN24_1069702","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069703","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069703","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1069703","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1069703","It was somewhere new, I had never been there before",FALSE
"GEN24_1069703","Sports events or activities",FALSE
"GEN24_1069703","The variety of outdoor and adventure activities",TRUE
"GEN24_1069703","Work / business",FALSE
"GEN24_1069705","I've always wanted to visit",TRUE
"GEN24_1069705","Its environmentally friendly image",FALSE
"GEN24_1069705","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1069705","New Zealand's food and wine",TRUE
"GEN24_1069716","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069717","Something else: Family",FALSE
"GEN24_1069725","Sports events or activities",FALSE
"GEN24_1069726","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1069726","I've always wanted to visit",FALSE
"GEN24_1069726","Its environmentally friendly image",FALSE
"GEN24_1069726","Its landscapes and scenery",TRUE
"GEN24_1069726","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069726","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1069727","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069727","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1069727","I've always wanted to visit",FALSE
"GEN24_1069727","Its landscapes and scenery",TRUE
"GEN24_1069727","New Zealand's food and wine",TRUE
"GEN24_1069727","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1069738","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069739","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069739","Its landscapes and scenery",FALSE
"GEN24_1069744","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069757","Its landscapes and scenery",FALSE
"GEN24_1069757","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069760","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1069760","Its environmentally friendly image",FALSE
"GEN24_1069770","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1069777","Something else: Hot pools",FALSE
"GEN24_1069779","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1069781","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1069781","I've always wanted to visit",FALSE
"GEN24_1069781","It was somewhere new, I had never been there before",TRUE
"GEN24_1069781","Its landscapes and scenery",TRUE
"GEN24_1069781","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069781","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1069781","The variety of outdoor and adventure activities",FALSE
"GEN24_1069785","It was somewhere new, I had never been there before",TRUE
"GEN24_1069785","Its environmentally friendly image",FALSE
"GEN24_1069785","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069785","The variety of outdoor and adventure activities",TRUE
"GEN24_1069785","Work / business",TRUE
"GEN24_1069791","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069791","I've always wanted to visit",FALSE
"GEN24_1069799","New Zealand's food and wine",FALSE
"GEN24_1069815","I've always wanted to visit",FALSE
"GEN24_1069815","It was somewhere new, I had never been there before",FALSE
"GEN24_1069815","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069820","It was somewhere new, I had never been there before",FALSE
"GEN24_1069820","Its environmentally friendly image",FALSE
"GEN24_1069820","Its landscapes and scenery",FALSE
"GEN24_1069837","I've always wanted to visit",TRUE
"GEN24_1069837","It was somewhere new, I had never been there before",FALSE
"GEN24_1069837","Its landscapes and scenery",TRUE
"GEN24_1069837","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1069837","The variety of outdoor and adventure activities",FALSE
"GEN24_1069843","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1069843","New Zealand's food and wine",FALSE
"GEN24_1069843","Something else: Proximity to Australia",FALSE
"GEN24_1069846","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1069854","It was somewhere new, I had never been there before",FALSE
"GEN24_1069854","Its environmentally friendly image",FALSE
"GEN24_1069854","Its landscapes and scenery",TRUE
"GEN24_1069854","Sports events or activities",TRUE
"GEN24_1069854","The variety of outdoor and adventure activities",TRUE
"GEN24_1069855","Work / business",FALSE
"GEN24_1069860","Something else: Connecting flight to Vancouver. Extended layover to spend day exploring",FALSE
"GEN24_1069862","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1069862","It was somewhere new, I had never been there before",FALSE
"GEN24_1069862","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069866","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1069866","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069866","Its environmentally friendly image",FALSE
"GEN24_1069866","Its landscapes and scenery",TRUE
"GEN24_1069866","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1069866","The variety of outdoor and adventure activities",TRUE
"GEN24_1069869","Work / business",FALSE
"GEN24_1069870","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1069890","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1069890","I've always wanted to visit",TRUE
"GEN24_1069890","Its landscapes and scenery",TRUE
"GEN24_1069890","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069890","Something else: Wildlife",FALSE
"GEN24_1069890","The variety of outdoor and adventure activities",FALSE
"GEN24_1069890","Work / business",FALSE
"GEN24_1069892","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1069892","I've always wanted to visit",FALSE
"GEN24_1069892","It was somewhere new, I had never been there before",TRUE
"GEN24_1069892","Its landscapes and scenery",TRUE
"GEN24_1069892","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069892","Other movies that were filmed in New Zealand",FALSE
"GEN24_1069892","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1069892","The variety of outdoor and adventure activities",FALSE
"GEN24_1069896","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069902","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069907","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1069907","I've always wanted to visit",TRUE
"GEN24_1069907","It was somewhere new, I had never been there before",FALSE
"GEN24_1069907","Its environmentally friendly image",FALSE
"GEN24_1069907","Its landscapes and scenery",FALSE
"GEN24_1069907","The variety of outdoor and adventure activities",FALSE
"GEN24_1069907","Work / business",TRUE
"GEN24_1069911","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069911","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1069911","It was somewhere new, I had never been there before",TRUE
"GEN24_1069911","Its landscapes and scenery",TRUE
"GEN24_1069911","My travel agent talked about or recommended New Zealand",FALSE
"GEN24_1069911","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1069924","New Zealand's food and wine",FALSE
"GEN24_1069927","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1069927","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069936","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069936","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1069936","Its landscapes and scenery",TRUE
"GEN24_1069936","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1069970","I've always wanted to visit",FALSE
"GEN24_1069977","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069977","Its landscapes and scenery",FALSE
"GEN24_1069977","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1069979","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069979","New Zealand's food and wine",FALSE
"GEN24_1069983","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1069983","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1069983","Its environmentally friendly image",FALSE
"GEN24_1069983","Its landscapes and scenery",TRUE
"GEN24_1069985","None of these",FALSE
"GEN24_1069989","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069990","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069991","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1069991","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1069991","I've always wanted to visit",FALSE
"GEN24_1069991","Its environmentally friendly image",FALSE
"GEN24_1069991","Its landscapes and scenery",TRUE
"GEN24_1069991","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1069991","Something else: Visit family & Friends",FALSE
"GEN24_1069991","The variety of outdoor and adventure activities",TRUE
"GEN24_1069994","Something else: My daughter immigrated so i accompanied her with grandchildren",FALSE
"GEN24_1069996","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1069996","It was somewhere new, I had never been there before",FALSE
"GEN24_1069996","Its environmentally friendly image",TRUE
"GEN24_1069996","Its landscapes and scenery",TRUE
"GEN24_1069996","Other movies that were filmed in New Zealand",FALSE
"GEN24_1069996","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1069996","The variety of outdoor and adventure activities",FALSE
"GEN24_1070008","Its landscapes and scenery",FALSE
"GEN24_1070013","Something else: Family live there",FALSE
"GEN24_1070034","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070036","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070036","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070036","I've always wanted to visit",FALSE
"GEN24_1070041","Something else: Funeral",FALSE
"GEN24_1070046","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070046","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070047","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070047","Its landscapes and scenery",FALSE
"GEN24_1070048","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070049","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070051","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070051","Its landscapes and scenery",TRUE
"GEN24_1070051","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070051","New Zealand's food and wine",FALSE
"GEN24_1070056","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070059","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070059","Its landscapes and scenery",FALSE
"GEN24_1070059","The variety of outdoor and adventure activities",FALSE
"GEN24_1070061","Its landscapes and scenery",TRUE
"GEN24_1070061","Something else: Tr̬s loin de chez nous",FALSE
"GEN24_1070061","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070061","The variety of outdoor and adventure activities",TRUE
"GEN24_1070068","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070068","I've always wanted to visit",FALSE
"GEN24_1070068","My travel agent talked about or recommended New Zealand",FALSE
"GEN24_1070073","I've always wanted to visit",TRUE
"GEN24_1070073","Its environmentally friendly image",FALSE
"GEN24_1070073","Its landscapes and scenery",TRUE
"GEN24_1070073","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070073","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070073","The variety of outdoor and adventure activities",FALSE
"GEN24_1070077","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070077","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070077","It was somewhere new, I had never been there before",TRUE
"GEN24_1070077","Its landscapes and scenery",FALSE
"GEN24_1070077","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070079","Its landscapes and scenery",FALSE
"GEN24_1070079","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070079","Other movies that were filmed in New Zealand",FALSE
"GEN24_1070079","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070088","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070088","I've always wanted to visit",TRUE
"GEN24_1070088","It was somewhere new, I had never been there before",FALSE
"GEN24_1070088","Its landscapes and scenery",TRUE
"GEN24_1070092","It was somewhere new, I had never been there before",FALSE
"GEN24_1070092","Its environmentally friendly image",FALSE
"GEN24_1070092","Its landscapes and scenery",TRUE
"GEN24_1070092","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070092","The variety of outdoor and adventure activities",TRUE
"GEN24_1070096","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070100","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070102","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070108","It was somewhere new, I had never been there before",FALSE
"GEN24_1070108","Its landscapes and scenery",FALSE
"GEN24_1070124","Its landscapes and scenery",FALSE
"GEN24_1070124","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070125","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070128","I've always wanted to visit",FALSE
"GEN24_1070128","Its environmentally friendly image",TRUE
"GEN24_1070128","Its landscapes and scenery",TRUE
"GEN24_1070128","The variety of outdoor and adventure activities",TRUE
"GEN24_1070129","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070129","Its environmentally friendly image",FALSE
"GEN24_1070129","Its landscapes and scenery",FALSE
"GEN24_1070136","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070136","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070138","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1070138","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070138","Its landscapes and scenery",TRUE
"GEN24_1070138","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070139","Sports events or activities",FALSE
"GEN24_1070144","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070144","I was confident there would be health and hygiene measures in New Zealand to help protect against COVID-19",FALSE
"GEN24_1070144","I've always wanted to visit",TRUE
"GEN24_1070144","Its environmentally friendly image",FALSE
"GEN24_1070144","Its landscapes and scenery",TRUE
"GEN24_1070144","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070144","The variety of outdoor and adventure activities",TRUE
"GEN24_1070148","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070149","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070149","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070149","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070149","I've always wanted to visit",TRUE
"GEN24_1070149","It was somewhere new, I had never been there before",FALSE
"GEN24_1070149","Its landscapes and scenery",TRUE
"GEN24_1070151","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070161","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070161","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070161","I've always wanted to visit",FALSE
"GEN24_1070177","The variety of outdoor and adventure activities",FALSE
"GEN24_1070178","Something else: Business",FALSE
"GEN24_1070187","I've always wanted to visit",FALSE
"GEN24_1070187","Its landscapes and scenery",FALSE
"GEN24_1070187","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070191","Something else: Visit famiy members",FALSE
"GEN24_1070205","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070208","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070208","Its landscapes and scenery",FALSE
"GEN24_1070208","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070209","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070209","I've always wanted to visit",TRUE
"GEN24_1070209","It was somewhere new, I had never been there before",FALSE
"GEN24_1070209","Its landscapes and scenery",TRUE
"GEN24_1070209","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070209","New Zealand's food and wine",FALSE
"GEN24_1070220","I've always wanted to visit",FALSE
"GEN24_1070220","It was somewhere new, I had never been there before",TRUE
"GEN24_1070220","Its environmentally friendly image",TRUE
"GEN24_1070220","Its landscapes and scenery",TRUE
"GEN24_1070220","The variety of outdoor and adventure activities",FALSE
"GEN24_1070249","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070250","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070254","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070257","It was somewhere new, I had never been there before",FALSE
"GEN24_1070257","Its landscapes and scenery",FALSE
"GEN24_1070257","The variety of outdoor and adventure activities",FALSE
"GEN24_1070264","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070269","Sports events or activities",FALSE
"GEN24_1070274","I've always wanted to visit",FALSE
"GEN24_1070274","It was somewhere new, I had never been there before",FALSE
"GEN24_1070274","Its landscapes and scenery",FALSE
"GEN24_1070274","The variety of outdoor and adventure activities",FALSE
"GEN24_1070282","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070282","I've always wanted to visit",FALSE
"GEN24_1070282","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070291","Its landscapes and scenery",FALSE
"GEN24_1070292","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070292","I've always wanted to visit",FALSE
"GEN24_1070292","It was somewhere new, I had never been there before",TRUE
"GEN24_1070292","The variety of outdoor and adventure activities",FALSE
"GEN24_1070295","Sports events or activities",FALSE
"GEN24_1070298","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070298","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070298","Its environmentally friendly image",TRUE
"GEN24_1070298","Its landscapes and scenery",TRUE
"GEN24_1070298","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070299","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070301","Work / business",FALSE
"GEN24_1070310","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070310","I've always wanted to visit",TRUE
"GEN24_1070310","Its environmentally friendly image",FALSE
"GEN24_1070310","Its landscapes and scenery",FALSE
"GEN24_1070310","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070310","New Zealand's food and wine",FALSE
"GEN24_1070310","Other movies that were filmed in New Zealand",FALSE
"GEN24_1070310","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070310","The variety of outdoor and adventure activities",FALSE
"GEN24_1070311","I've always wanted to visit",FALSE
"GEN24_1070311","It was somewhere new, I had never been there before",FALSE
"GEN24_1070311","Its landscapes and scenery",FALSE
"GEN24_1070312","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070313","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070322","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070332","Work / business",FALSE
"GEN24_1070336","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070354","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070354","Its environmentally friendly image",FALSE
"GEN24_1070354","Its landscapes and scenery",TRUE
"GEN24_1070354","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070360","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1070360","Its landscapes and scenery",FALSE
"GEN24_1070360","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070360","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070366","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070366","Its landscapes and scenery",FALSE
"GEN24_1070368","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070370","Work / business",FALSE
"GEN24_1070375","It was somewhere new, I had never been there before",FALSE
"GEN24_1070385","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070395","Work / business",FALSE
"GEN24_1070406","Something else: Partner has family there",FALSE
"GEN24_1070409","Its landscapes and scenery",TRUE
"GEN24_1070409","My travel agent talked about or recommended New Zealand",TRUE
"GEN24_1070409","New Zealand's food and wine",FALSE
"GEN24_1070409","The variety of outdoor and adventure activities",TRUE
"GEN24_1070426","Something else: Support my daughter to gain an intership and accomodation",FALSE
"GEN24_1070430","Sports events or activities",FALSE
"GEN24_1070436","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1070436","I've always wanted to visit",TRUE
"GEN24_1070436","It was somewhere new, I had never been there before",FALSE
"GEN24_1070436","Its landscapes and scenery",TRUE
"GEN24_1070436","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070443","Work / business",FALSE
"GEN24_1070449","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070456","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070456","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070456","Its landscapes and scenery",TRUE
"GEN24_1070456","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070456","The variety of outdoor and adventure activities",FALSE
"GEN24_1070480","Its landscapes and scenery",FALSE
"GEN24_1070487","I've always wanted to visit",TRUE
"GEN24_1070487","Its landscapes and scenery",TRUE
"GEN24_1070487","Other movies that were filmed in New Zealand",FALSE
"GEN24_1070487","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070489","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070489","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070489","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1070489","I've always wanted to visit",TRUE
"GEN24_1070489","Its environmentally friendly image",FALSE
"GEN24_1070489","Its landscapes and scenery",TRUE
"GEN24_1070489","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070489","New Zealand's food and wine",FALSE
"GEN24_1070489","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070493","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070509","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070517","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070518","Other movies that were filmed in New Zealand",FALSE
"GEN24_1070518","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070529","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070529","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070547","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070547","It was somewhere new, I had never been there before",FALSE
"GEN24_1070547","Its landscapes and scenery",FALSE
"GEN24_1070549","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070549","Its landscapes and scenery",TRUE
"GEN24_1070549","Sports events or activities",TRUE
"GEN24_1070549","The variety of outdoor and adventure activities",TRUE
"GEN24_1070551","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1070551","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070551","Its landscapes and scenery",TRUE
"GEN24_1070551","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070551","The variety of outdoor and adventure activities",FALSE
"GEN24_1070553","I've always wanted to visit",FALSE
"GEN24_1070553","It was somewhere new, I had never been there before",TRUE
"GEN24_1070553","Its landscapes and scenery",TRUE
"GEN24_1070553","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070557","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070559","I've always wanted to visit",FALSE
"GEN24_1070559","It was somewhere new, I had never been there before",FALSE
"GEN24_1070559","Its landscapes and scenery",FALSE
"GEN24_1070565","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070565","I've always wanted to visit",TRUE
"GEN24_1070565","Its landscapes and scenery",FALSE
"GEN24_1070565","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070565","The variety of outdoor and adventure activities",FALSE
"GEN24_1070569","I've always wanted to visit",TRUE
"GEN24_1070569","Its environmentally friendly image",FALSE
"GEN24_1070569","Its landscapes and scenery",FALSE
"GEN24_1070569","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070569","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070569","The variety of outdoor and adventure activities",TRUE
"GEN24_1070574","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1070574","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070574","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1070574","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1070574","It was somewhere new, I had never been there before",TRUE
"GEN24_1070574","Its environmentally friendly image",TRUE
"GEN24_1070574","Its landscapes and scenery",TRUE
"GEN24_1070574","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070586","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070586","I've always wanted to visit",TRUE
"GEN24_1070586","It was somewhere new, I had never been there before",FALSE
"GEN24_1070586","Its landscapes and scenery",FALSE
"GEN24_1070586","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070591","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070591","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1070591","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1070591","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070591","I've always wanted to visit",TRUE
"GEN24_1070591","Its landscapes and scenery",TRUE
"GEN24_1070591","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070591","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070594","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1070594","Its environmentally friendly image",FALSE
"GEN24_1070594","Its landscapes and scenery",TRUE
"GEN24_1070594","New Zealand's food and wine",TRUE
"GEN24_1070597","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070597","I've always wanted to visit",FALSE
"GEN24_1070597","It was somewhere new, I had never been there before",FALSE
"GEN24_1070601","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1070601","Its landscapes and scenery",FALSE
"GEN24_1070601","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070601","The variety of outdoor and adventure activities",TRUE
"GEN24_1070612","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
