response_id,experience_more_maori_culture,improve_maori_culture_understanding,enjoy_maori_culture_experience
GEN24_1069855,Agree,Agree,Agree
GEN24_1069860,Don't know / Not sure,NA,NA
GEN24_1069862,Agree,Agree,Agree
GEN24_1069866,Disagree,Agree,Agree
GEN24_1069869,Agree,NA,NA
GEN24_1069870,Agree,NA,NA
GEN24_1069874,Agree,Agree,Agree
GEN24_1069883,Don't know / Not sure,Agree,NA
GEN24_1069890,Agree,NA,NA
GEN24_1069892,Agree,Agree,Agree
GEN24_1069896,Disagree,NA,NA
GEN24_1069902,Don't know / Not sure,NA,NA
GEN24_1069907,Agree,Agree,Agree
GEN24_1069911,Agree,Agree,Agree
GEN24_1069924,Agree,Agree,Agree
GEN24_1069927,Agree,Agree,Agree
GEN24_1069936,Don't know / Not sure,Agree,Agree
GEN24_1069970,Agree,NA,NA
GEN24_1069977,Don't know / Not sure,NA,NA
GEN24_1069979,Disagree,NA,NA
GEN24_1069983,Agree,Agree,Agree
GEN24_1069985,Disagree,NA,NA
GEN24_1069989,Agree,NA,NA
GEN24_1069990,Disagree,NA,NA
GEN24_1069991,Agree,Agree,Agree
GEN24_1069994,Agree,Agree,Agree
GEN24_1069996,Agree,Agree,Agree
GEN24_1070008,Don't know / Not sure,NA,NA
GEN24_1070013,Don't know / Not sure,Agree,Agree
GEN24_1070034,Disagree,NA,NA
GEN24_1070036,Agree,Agree,Agree
GEN24_1070041,Agree,NA,NA
GEN24_1070045,Agree,NA,NA
GEN24_1070046,Agree,Agree,Agree
GEN24_1070047,Agree,Agree,Agree
GEN24_1070048,Disagree,NA,NA
GEN24_1070049,Disagree,NA,NA
GEN24_1070051,Agree,NA,Agree
GEN24_1070056,Don't know / Not sure,NA,NA
GEN24_1070059,Agree,Agree,Agree
GEN24_1070061,Disagree,Agree,NA
GEN24_1070068,Agree,NA,NA
GEN24_1070073,Agree,Agree,Agree
GEN24_1070076,Agree,Agree,Agree
GEN24_1070077,Agree,NA,NA
GEN24_1070079,Agree,Agree,Agree
GEN24_1070088,Disagree,Agree,Agree
GEN24_1070092,Agree,NA,NA
GEN24_1070096,Don't know / Not sure,NA,NA
GEN24_1070100,Agree,Agree,Agree
GEN24_1070102,Don't know / Not sure,NA,NA
GEN24_1070108,Don't know / Not sure,NA,NA
GEN24_1070124,Don't know / Not sure,NA,NA
GEN24_1070125,Don't know / Not sure,Agree,Agree
GEN24_1070128,Agree,Agree,Agree
GEN24_1070129,Agree,NA,NA
GEN24_1070136,Agree,NA,NA
GEN24_1070138,Disagree,NA,NA
GEN24_1070139,Agree,NA,NA
GEN24_1070144,Agree,NA,NA
GEN24_1070148,Agree,NA,NA
GEN24_1070149,Agree,NA,NA
GEN24_1070151,Don't know / Not sure,NA,NA
GEN24_1070161,Agree,Agree,Agree
GEN24_1070177,Agree,NA,NA
GEN24_1070178,Agree,NA,NA
GEN24_1070187,Agree,Agree,Agree
GEN24_1070191,Don't know / Not sure,NA,NA
GEN24_1070205,Agree,NA,NA
GEN24_1070208,Don't know / Not sure,NA,NA
GEN24_1070209,Disagree,Agree,Agree
GEN24_1070220,Agree,NA,NA
GEN24_1070230,Agree,NA,NA
GEN24_1070249,Don't know / Not sure,NA,NA
GEN24_1070250,Agree,NA,NA
GEN24_1070252,Agree,Agree,Agree
GEN24_1070254,Disagree,NA,NA
GEN24_1070257,Agree,Agree,Agree
GEN24_1070264,Agree,NA,NA
GEN24_1070269,Agree,NA,NA
GEN24_1070274,Agree,NA,NA
GEN24_1070282,Agree,NA,NA
GEN24_1070291,Agree,Agree,Agree
GEN24_1070292,Disagree,Agree,Agree
GEN24_1070295,Don't know / Not sure,NA,NA
GEN24_1070298,Agree,Agree,Agree
GEN24_1070299,Agree,NA,NA
GEN24_1070301,Disagree,NA,NA
GEN24_1070310,Agree,NA,NA
GEN24_1070311,Don't know / Not sure,Agree,Agree
GEN24_1070312,Don't know / Not sure,NA,NA
GEN24_1070313,Agree,NA,NA
GEN24_1070322,Agree,Agree,Agree
GEN24_1070332,Agree,NA,NA
GEN24_1070336,Agree,NA,NA
GEN24_1070354,Agree,Agree,Agree
GEN24_1070360,Don't know / Not sure,Agree,Agree
GEN24_1070366,Agree,Agree,Agree
GEN24_1070368,Disagree,NA,NA
GEN24_1070370,Agree,NA,NA
GEN24_1070375,Agree,NA,NA
GEN24_1070385,Don't know / Not sure,NA,NA
GEN24_1070395,Don't know / Not sure,Agree,Agree
GEN24_1070406,Don't know / Not sure,NA,NA
GEN24_1070409,Agree,NA,NA
GEN24_1070426,Agree,NA,NA
GEN24_1070430,Disagree,NA,NA
GEN24_1070436,Disagree,Agree,Agree
GEN24_1070443,Agree,NA,NA
GEN24_1070449,Don't know / Not sure,NA,NA
GEN24_1070456,Agree,Agree,Agree
GEN24_1070480,Agree,NA,NA
GEN24_1070487,Agree,Agree,Agree
GEN24_1070489,Agree,Disagree,NA
GEN24_1070493,Don't know / Not sure,NA,NA
GEN24_1070509,Disagree,NA,NA
GEN24_1070517,Agree,NA,NA
GEN24_1070518,Agree,NA,NA
GEN24_1070529,Disagree,NA,NA
GEN24_1070547,Agree,NA,NA
GEN24_1070549,Agree,NA,NA
GEN24_1070551,Agree,Agree,Agree
GEN24_1070553,Agree,NA,NA
GEN24_1070557,Don't know / Not sure,NA,NA
GEN24_1070559,Don't know / Not sure,NA,NA
GEN24_1070565,Agree,Agree,Agree
GEN24_1070569,Agree,Agree,Agree
GEN24_1070574,Agree,NA,NA
GEN24_1070586,Agree,NA,NA
GEN24_1070591,Agree,Agree,Agree
GEN24_1070594,Disagree,NA,NA
GEN24_1070597,Agree,NA,NA
GEN24_1070601,Disagree,NA,NA
GEN24_1070612,Agree,Agree,Agree
GEN24_1070615,Agree,Agree,Agree
GEN24_1070617,Don't know / Not sure,NA,NA
GEN24_1070618,Agree,NA,NA
GEN24_1070619,Disagree,Agree,Agree
GEN24_1070631,Agree,Agree,Agree
GEN24_1070632,Don't know / Not sure,NA,NA
GEN24_1070639,Agree,NA,NA
GEN24_1070645,Agree,NA,NA
GEN24_1070646,Disagree,NA,NA
GEN24_1070662,Agree,NA,NA
GEN24_1070668,Agree,Agree,Agree
GEN24_1070673,Agree,NA,Agree
GEN24_1070674,Agree,NA,Agree
GEN24_1070677,Disagree,NA,NA
GEN24_1070689,Don't know / Not sure,NA,NA
GEN24_1070690,Disagree,NA,NA
GEN24_1070715,Agree,NA,NA
GEN24_1070724,Don't know / Not sure,Agree,Agree
GEN24_1070727,Agree,Agree,Agree
GEN24_1070731,Agree,Disagree,Disagree
GEN24_1070737,Agree,NA,NA
GEN24_1070747,Don't know / Not sure,Agree,Agree
GEN24_1070752,Don't know / Not sure,NA,NA
GEN24_1070753,Don't know / Not sure,NA,NA
GEN24_1070755,Agree,NA,NA
GEN24_1070759,Agree,NA,NA
GEN24_1070762,Disagree,NA,NA
GEN24_1070765,Agree,Agree,Agree
GEN24_1070769,Agree,Agree,Agree
GEN24_1070785,Agree,NA,NA
GEN24_1070792,Don't know / Not sure,NA,NA
GEN24_1070794,Disagree,NA,NA
GEN24_1070795,Agree,NA,NA
GEN24_1070796,Disagree,NA,NA
GEN24_1070799,Agree,Agree,Agree
GEN24_1070800,Disagree,NA,NA
GEN24_1070801,Don't know / Not sure,NA,NA
GEN24_1070820,Don't know / Not sure,NA,NA
GEN24_1070828,Don't know / Not sure,NA,NA
GEN24_1070832,Agree,NA,NA
GEN24_1070842,Agree,NA,NA
GEN24_1070843,Agree,NA,NA
GEN24_1070851,Agree,NA,NA
GEN24_1070861,Agree,NA,NA
GEN24_1070874,Agree,NA,NA
GEN24_1070884,Don't know / Not sure,NA,NA
GEN24_1070894,Disagree,NA,NA
GEN24_1070897,Agree,Agree,Agree
GEN24_1070905,Don't know / Not sure,NA,NA
GEN24_1070911,Don't know / Not sure,NA,NA
GEN24_1070920,Agree,Agree,Agree
GEN24_1070924,Agree,NA,NA
GEN24_1070940,Agree,NA,NA
GEN24_1070943,Don't know / Not sure,Agree,Agree
GEN24_1070946,Agree,Agree,Agree
GEN24_1070957,Disagree,NA,NA
GEN24_1070960,Disagree,NA,NA
GEN24_1070965,Agree,NA,NA
GEN24_1070970,Agree,NA,NA
GEN24_1070983,Disagree,Disagree,Agree
GEN24_1070992,Agree,NA,NA
GEN24_1070999,Agree,NA,NA
GEN24_1071002,Don't know / Not sure,Agree,Agree
GEN24_1071006,Disagree,Agree,Agree
GEN24_1071018,Agree,Agree,Agree
GEN24_1071024,Don't know / Not sure,NA,NA
GEN24_1071031,Don't know / Not sure,NA,NA
GEN24_1071037,Don't know / Not sure,NA,NA
GEN24_1071039,Disagree,NA,NA
GEN24_1071041,Disagree,NA,NA
GEN24_1071045,Agree,NA,NA
GEN24_1071053,Disagree,NA,NA
GEN24_1071055,Disagree,NA,NA
GEN24_1071056,Agree,Agree,Agree
GEN24_1071058,Agree,Agree,Agree
GEN24_1071105,Don't know / Not sure,NA,NA
GEN24_1071108,Agree,NA,NA
GEN24_1071110,Don't know / Not sure,Agree,Agree
GEN24_1071115,Agree,NA,NA
GEN24_1071122,Disagree,Agree,Agree
GEN24_1071123,Don't know / Not sure,NA,NA
GEN24_1071126,Disagree,NA,NA
GEN24_1071132,Agree,NA,NA
GEN24_1071134,Agree,NA,NA
GEN24_1071135,Agree,NA,NA
GEN24_1071141,Agree,Agree,Agree
GEN24_1071152,Disagree,NA,NA
GEN24_1071157,Disagree,Disagree,Agree
GEN24_1071161,Disagree,NA,NA
GEN24_1071164,Agree,Agree,Agree
GEN24_1071174,Agree,NA,NA
GEN24_1071191,Disagree,NA,NA
GEN24_1071203,Agree,Agree,Agree
GEN24_1071207,Agree,Agree,Agree
GEN24_1071210,Disagree,NA,NA
GEN24_1071213,Agree,NA,NA
GEN24_1071225,Agree,NA,NA
GEN24_1071233,Don't know / Not sure,NA,NA
GEN24_1071234,Don't know / Not sure,Agree,Agree
GEN24_1071236,Agree,NA,NA
GEN24_1071238,Agree,NA,NA
GEN24_1071248,Agree,NA,NA
GEN24_1071256,Disagree,NA,NA
GEN24_1071257,Agree,Agree,Agree
GEN24_1071259,Don't know / Not sure,Agree,Agree
GEN24_1071271,Agree,NA,NA
GEN24_1071280,Disagree,NA,NA
GEN24_1071287,Disagree,NA,NA
GEN24_1071288,Don't know / Not sure,NA,NA
GEN24_1071289,Disagree,Agree,Agree
GEN24_1071312,Agree,NA,NA
GEN24_1071325,Disagree,NA,NA
GEN24_1071342,Don't know / Not sure,NA,NA
GEN24_1071353,Agree,NA,NA
GEN24_1071360,Don't know / Not sure,NA,NA
GEN24_1071363,Agree,NA,NA
GEN24_1071379,Agree,NA,NA
GEN24_1071394,Agree,Agree,Agree
GEN24_1071397,Agree,NA,NA
GEN24_1071398,Disagree,NA,NA
GEN24_1071401,Don't know / Not sure,NA,NA
GEN24_1071403,Agree,NA,NA
GEN24_1071408,Agree,NA,NA
GEN24_1071409,Agree,NA,NA
GEN24_1071410,Agree,NA,NA
GEN24_1071422,Agree,NA,NA
GEN24_1071428,Agree,NA,NA
GEN24_1071435,Don't know / Not sure,NA,NA
GEN24_1071440,Agree,NA,NA
GEN24_1071443,Agree,Agree,Agree
GEN24_1071444,Disagree,Agree,Agree
GEN24_1071447,Don't know / Not sure,NA,NA
GEN24_1071451,Agree,NA,NA
GEN24_1071457,Agree,NA,NA
GEN24_1071458,Don't know / Not sure,NA,NA
GEN24_1071466,Agree,Agree,Agree
GEN24_1071474,Agree,NA,Agree
GEN24_1071476,Disagree,NA,NA
GEN24_1071479,Don't know / Not sure,Agree,NA
GEN24_1071488,Agree,NA,NA
GEN24_1071509,Agree,NA,NA
GEN24_1071514,Agree,Agree,Agree
GEN24_1071515,Don't know / Not sure,NA,NA
GEN24_1071521,Disagree,Agree,NA
GEN24_1071522,Don't know / Not sure,NA,NA
GEN24_1071524,Agree,NA,NA
GEN24_1071527,Don't know / Not sure,Agree,Agree
GEN24_1071532,Agree,NA,NA
GEN24_1071536,Disagree,Agree,Agree
GEN24_1071538,Agree,Agree,Agree
GEN24_1071547,Agree,NA,NA
GEN24_1071554,Agree,NA,NA
GEN24_1071558,Don't know / Not sure,NA,NA
GEN24_1071565,Disagree,NA,NA
GEN24_1071572,Agree,Agree,Agree
GEN24_1071575,Agree,NA,NA
GEN24_1071580,Agree,NA,NA
GEN24_1071594,Don't know / Not sure,NA,NA
GEN24_1071600,Don't know / Not sure,NA,NA
GEN24_1071604,Don't know / Not sure,NA,NA
GEN24_1071610,Don't know / Not sure,NA,NA
GEN24_1071626,Don't know / Not sure,NA,NA
GEN24_1071628,Disagree,NA,NA
GEN24_1071629,Agree,NA,NA
GEN24_1071633,Agree,NA,NA
GEN24_1071637,Agree,NA,NA
GEN24_1071651,Agree,NA,NA
GEN24_1071659,Don't know / Not sure,Agree,Agree
GEN24_1071667,Disagree,NA,NA
GEN24_1071676,Disagree,NA,NA
GEN24_1071692,Disagree,Agree,Agree
GEN24_1071693,Disagree,NA,NA
GEN24_1071694,Agree,Agree,Agree
GEN24_1071696,Don't know / Not sure,NA,NA
GEN24_1071698,Disagree,NA,NA
GEN24_1071702,Disagree,Disagree,Disagree
GEN24_1071706,Agree,Agree,Agree
GEN24_1071709,Agree,Agree,Agree
GEN24_1071710,Agree,Agree,Agree
GEN24_1071717,Don't know / Not sure,NA,NA
GEN24_1071728,Agree,NA,NA
GEN24_1071744,Disagree,Disagree,Disagree
GEN24_1071745,Agree,NA,NA
GEN24_1071748,Disagree,NA,NA
GEN24_1071755,Agree,NA,NA
GEN24_1071758,Disagree,NA,NA
GEN24_1071761,Agree,Agree,Agree
GEN24_1071763,Agree,Agree,Agree
GEN24_1071766,Agree,Agree,Agree
GEN24_1071768,Agree,NA,NA
GEN24_1071776,Agree,NA,NA
GEN24_1071789,Agree,NA,NA
GEN24_1071790,Agree,NA,NA
GEN24_1071795,Agree,NA,NA
GEN24_1071799,Disagree,NA,NA
GEN24_1071800,Don't know / Not sure,Disagree,Agree
GEN24_1071802,Disagree,NA,NA
GEN24_1071806,Disagree,NA,NA
GEN24_1071811,Don't know / Not sure,NA,NA
GEN24_1071812,Disagree,NA,NA
GEN24_1071815,Agree,NA,NA
GEN24_1071830,Don't know / Not sure,NA,NA
GEN24_1071831,Agree,Agree,Agree
GEN24_1071839,Agree,NA,NA
GEN24_1071841,Disagree,NA,NA
GEN24_1071842,Don't know / Not sure,NA,NA
GEN24_1071849,Disagree,NA,NA
GEN24_1071850,Agree,NA,NA
GEN24_1071881,Don't know / Not sure,NA,NA
GEN24_1071884,Agree,NA,NA
GEN24_1071899,Agree,Agree,Agree
GEN24_1071907,Agree,NA,NA
GEN24_1071910,Agree,NA,NA
GEN24_1071913,Agree,NA,NA
GEN24_1071914,Don't know / Not sure,NA,NA
GEN24_1071921,Don't know / Not sure,NA,NA
GEN24_1071924,Agree,Agree,Agree
GEN24_1071930,Agree,Agree,Agree
GEN24_1071934,Agree,NA,NA
GEN24_1071937,Don't know / Not sure,Agree,Agree
GEN24_1071940,Agree,Agree,Agree
GEN24_1071942,Disagree,NA,NA
GEN24_1071943,Agree,Agree,Agree
GEN24_1071953,Don't know / Not sure,NA,NA
GEN24_1071956,Agree,Agree,Agree
GEN24_1071957,Agree,NA,NA
GEN24_1071958,Agree,Agree,Agree
GEN24_1071961,Agree,Agree,Agree
GEN24_1071962,Don't know / Not sure,NA,NA
GEN24_1071966,Agree,Agree,Agree
GEN24_1071977,Agree,NA,NA
GEN24_1071979,Agree,Agree,Agree
GEN24_1071982,Agree,Agree,Agree
GEN24_1071984,Agree,NA,NA
GEN24_1071991,Agree,NA,NA
GEN24_1071999,Agree,Agree,Agree
GEN24_1072004,Agree,NA,NA
GEN24_1072035,Don't know / Not sure,NA,NA
GEN24_1072039,Don't know / Not sure,NA,NA
GEN24_1072043,Disagree,Agree,Agree
GEN24_1072049,Agree,NA,NA
GEN24_1072050,Don't know / Not sure,NA,NA
GEN24_1072052,Disagree,NA,NA
GEN24_1072055,Agree,NA,NA
GEN24_1072064,Agree,NA,NA
GEN24_1072073,Agree,NA,NA
GEN24_1072096,Agree,Agree,Agree
GEN24_1072099,Don't know / Not sure,Agree,Agree
GEN24_1072112,Agree,NA,NA
GEN24_1072141,Agree,NA,NA
GEN24_1072143,Agree,Agree,Agree
GEN24_1072146,Agree,NA,NA
GEN24_1072147,Agree,NA,NA
GEN24_1072159,Agree,Agree,Agree
GEN24_1072163,Disagree,NA,NA
GEN24_1072171,Don't know / Not sure,NA,NA
GEN24_1072172,Don't know / Not sure,NA,NA
GEN24_1072174,Disagree,NA,NA
GEN24_1072180,Agree,NA,NA
GEN24_1072189,Agree,NA,NA
GEN24_1072193,Disagree,Agree,Disagree
GEN24_1072195,Don't know / Not sure,NA,NA
GEN24_1072217,Don't know / Not sure,NA,NA
GEN24_1072237,Agree,NA,NA
GEN24_1072270,Agree,Agree,Agree
GEN24_1072273,Agree,Agree,Agree
GEN24_1072281,Agree,Agree,Agree
GEN24_1072282,Agree,Agree,Agree
GEN24_1072283,Agree,Agree,Agree
GEN24_1072286,Agree,NA,NA
GEN24_1072287,Don't know / Not sure,NA,NA
GEN24_1072288,Agree,NA,NA
GEN24_1072290,Agree,Disagree,Agree
GEN24_1072292,Agree,NA,NA
GEN24_1072293,Agree,NA,NA
GEN24_1072298,Agree,Agree,Agree
GEN24_1072301,Agree,NA,NA
GEN24_1072309,Don't know / Not sure,NA,Agree
GEN24_1072312,Disagree,Agree,Agree
GEN24_1072317,Agree,Agree,Agree
GEN24_1072323,Agree,NA,NA
GEN24_1072324,Agree,Agree,Agree
GEN24_1072328,Don't know / Not sure,NA,NA
GEN24_1072339,Agree,NA,NA
GEN24_1072343,Agree,NA,NA
GEN24_1072345,Agree,Agree,Agree
GEN24_1072355,Agree,NA,NA
GEN24_1072356,Disagree,NA,NA
GEN24_1072368,Agree,NA,NA
GEN24_1072376,Disagree,Agree,Agree
GEN24_1072378,Agree,NA,NA
GEN24_1072379,Don't know / Not sure,NA,NA
GEN24_1072380,Agree,NA,NA
GEN24_1072390,Agree,Agree,Agree
GEN24_1072408,Agree,NA,NA
GEN24_1072424,Agree,Agree,Agree
GEN24_1072433,Agree,Agree,Agree
GEN24_1072439,Don't know / Not sure,Agree,Agree
GEN24_1072440,Agree,NA,NA
GEN24_1072441,Don't know / Not sure,NA,NA
GEN24_1072453,Agree,Agree,Agree
GEN24_1072456,Don't know / Not sure,Agree,Agree
GEN24_1072462,Agree,NA,NA
GEN24_1072465,Agree,NA,NA
GEN24_1072467,Disagree,NA,NA
GEN24_1072506,Agree,Agree,Agree
GEN24_1072514,Agree,Agree,Agree
GEN24_1072517,Agree,NA,NA
GEN24_1072532,Agree,NA,NA
GEN24_1072535,Agree,NA,NA
GEN24_1072541,Don't know / Not sure,NA,NA
GEN24_1072543,Agree,NA,NA
GEN24_1072552,Agree,NA,NA
GEN24_1072556,Agree,NA,NA
GEN24_1072570,Don't know / Not sure,NA,NA
GEN24_1072571,Disagree,NA,NA
GEN24_1072575,Disagree,NA,NA
GEN24_1072578,Don't know / Not sure,NA,NA
GEN24_1072583,Agree,NA,NA
GEN24_1072588,Agree,Agree,Agree
GEN24_1072590,Agree,Agree,Agree
GEN24_1072594,Don't know / Not sure,NA,NA
GEN24_1072601,Agree,Agree,Agree
GEN24_1072602,Agree,NA,NA
GEN24_1072604,Agree,NA,NA
GEN24_1072607,Agree,NA,NA
GEN24_1072620,Agree,Agree,Agree
GEN24_1072622,Agree,Agree,Agree
GEN24_1072624,Agree,Agree,Agree
GEN24_1072629,Agree,NA,NA
GEN24_1072635,Agree,NA,NA
GEN24_1072644,Agree,NA,NA
GEN24_1072659,Disagree,NA,NA
GEN24_1072670,Don't know / Not sure,NA,NA
GEN24_1072672,Agree,NA,NA
GEN24_1072675,Agree,NA,NA
GEN24_1072678,Agree,Agree,Agree
GEN24_1072713,Agree,NA,NA
GEN24_1072714,Agree,Agree,Agree
GEN24_1072719,Agree,NA,NA
GEN24_1072723,Agree,NA,NA
GEN24_1072725,Agree,NA,NA
GEN24_1072730,Agree,Agree,NA
GEN24_1072737,Don't know / Not sure,Agree,NA
GEN24_1072750,Disagree,NA,NA
GEN24_1072765,Don't know / Not sure,NA,NA
GEN24_1072777,Don't know / Not sure,NA,NA
GEN24_1072778,Don't know / Not sure,NA,NA
GEN24_1072787,Agree,Agree,Agree
GEN24_1072788,Disagree,NA,NA
GEN24_1072800,Agree,NA,NA
GEN24_1072802,Disagree,NA,NA
GEN24_1072804,Agree,NA,NA
GEN24_1072808,Agree,NA,Agree
GEN24_1072809,Agree,NA,NA
GEN24_1072814,Agree,NA,NA
GEN24_1072820,Don't know / Not sure,NA,NA
GEN24_1072830,Agree,NA,NA
GEN24_1072831,Agree,NA,NA
GEN24_1072832,Agree,NA,NA
GEN24_1072835,Disagree,NA,NA
GEN24_1072837,Don't know / Not sure,Agree,Agree
GEN24_1072839,Agree,Agree,Agree
GEN24_1072846,Agree,NA,NA
GEN24_1072872,Agree,NA,NA
GEN24_1072882,Disagree,NA,NA
GEN24_1072885,Don't know / Not sure,NA,NA
GEN24_1072894,Agree,Agree,Agree
GEN24_1072896,Agree,Agree,Agree
GEN24_1072898,Don't know / Not sure,Agree,Agree
GEN24_1072907,Agree,NA,NA
GEN24_1072908,Agree,Agree,Agree
GEN24_1072909,Agree,NA,NA
GEN24_1072913,Agree,NA,NA
GEN24_1072921,Don't know / Not sure,NA,NA
GEN24_1072922,Agree,NA,NA
GEN24_1072926,Disagree,NA,NA
GEN24_1072932,Agree,NA,NA
GEN24_1072937,Agree,NA,NA
GEN24_1072938,Agree,NA,NA
GEN24_1072944,Agree,NA,NA
GEN24_1072948,Agree,NA,NA
GEN24_1072953,Agree,Agree,Agree
GEN24_1072954,Agree,Agree,Agree
GEN24_1072968,Agree,NA,NA
GEN24_1072969,Don't know / Not sure,NA,NA
GEN24_1072970,Agree,Agree,Agree
GEN24_1072971,Disagree,NA,NA
GEN24_1072973,Agree,Agree,Agree
GEN24_1072986,Agree,NA,NA
GEN24_1072992,Agree,NA,NA
GEN24_1072995,Don't know / Not sure,Agree,Agree
GEN24_1073002,Agree,Agree,Agree
GEN24_1073011,Agree,Agree,Agree
GEN24_1073022,Don't know / Not sure,NA,NA
GEN24_1073037,Don't know / Not sure,NA,NA
GEN24_1073038,Agree,NA,NA
GEN24_1073039,Disagree,NA,NA
GEN24_1073046,Agree,NA,NA
GEN24_1073058,Agree,Agree,Agree
GEN24_1073059,Disagree,NA,NA
GEN24_1073066,Agree,NA,NA
GEN24_1073068,Don't know / Not sure,NA,NA
GEN24_1073070,Agree,NA,NA
GEN24_1073091,Disagree,Agree,Agree
GEN24_1073093,Don't know / Not sure,NA,NA
GEN24_1073096,Agree,NA,NA
GEN24_1073102,Agree,Disagree,NA
GEN24_1073107,Agree,NA,NA
GEN24_1073122,Agree,Agree,Agree
GEN24_1073130,Don't know / Not sure,NA,NA
GEN24_1073133,Disagree,NA,NA
GEN24_1073135,Don't know / Not sure,NA,NA
GEN24_1073137,Disagree,NA,NA
GEN24_1073140,Don't know / Not sure,NA,NA
GEN24_1073144,Agree,NA,NA
GEN24_1073150,Agree,NA,NA
GEN24_1073153,Don't know / Not sure,NA,NA
GEN24_1073154,Don't know / Not sure,NA,NA
GEN24_1073158,Agree,Agree,Agree
GEN24_1073161,Don't know / Not sure,NA,NA
GEN24_1073163,Don't know / Not sure,NA,NA
GEN24_1073170,Agree,Agree,Agree
GEN24_1073171,Agree,NA,NA
GEN24_1073176,Don't know / Not sure,NA,NA
GEN24_1073181,Agree,NA,NA
GEN24_1073184,Disagree,NA,NA
GEN24_1073187,Agree,Agree,Agree
GEN24_1073190,Disagree,NA,NA
GEN24_1073191,Agree,Agree,Agree
GEN24_1073195,Agree,NA,NA
GEN24_1073200,Disagree,NA,NA
GEN24_1073205,Disagree,NA,NA
GEN24_1073230,Agree,NA,NA
GEN24_1073259,Disagree,NA,NA
GEN24_1073260,Agree,Agree,Agree
GEN24_1073262,Agree,NA,NA
GEN24_1073276,Disagree,NA,NA
GEN24_1073277,Agree,NA,NA
GEN24_1073281,Disagree,NA,NA
GEN24_1073287,Disagree,NA,NA
GEN24_1073289,Disagree,NA,NA
GEN24_1073297,Don't know / Not sure,NA,NA
GEN24_1073299,Disagree,NA,NA
GEN24_1073304,Agree,NA,Agree
GEN24_1073309,Disagree,Agree,Agree
GEN24_1073314,Agree,Agree,Agree
GEN24_1073318,Agree,Agree,Agree
GEN24_1073322,Agree,Agree,Agree
GEN24_1073363,Agree,NA,NA
GEN24_1073367,Disagree,Agree,Agree
GEN24_1073374,Don't know / Not sure,Agree,Agree
GEN24_1073376,Disagree,NA,NA
GEN24_1073380,Agree,NA,NA
GEN24_1073382,Agree,Agree,Agree
GEN24_1073383,Agree,Agree,Agree
GEN24_1073385,Agree,Agree,Agree
GEN24_1073388,Agree,NA,NA
GEN24_1073389,Agree,NA,NA
GEN24_1073392,Disagree,Agree,Agree
GEN24_1073393,Disagree,NA,NA
GEN24_1073402,Agree,Agree,Agree
GEN24_1073406,Disagree,NA,NA
GEN24_1073416,Disagree,Agree,NA
GEN24_1073418,Don't know / Not sure,NA,Agree
GEN24_1073421,Agree,Agree,Agree
GEN24_1073433,Don't know / Not sure,NA,NA
GEN24_1073442,Agree,Agree,Agree
GEN24_1073443,Disagree,Agree,Agree
GEN24_1073450,Don't know / Not sure,NA,NA
GEN24_1073466,Disagree,NA,NA
GEN24_1073478,Agree,NA,NA
GEN24_1073492,Agree,NA,NA
GEN24_1073494,Agree,NA,NA
GEN24_1073514,Disagree,Agree,Agree
GEN24_1073517,Agree,Agree,Agree
GEN24_1073521,Agree,Agree,Agree
GEN24_1073526,Don't know / Not sure,Agree,Agree
GEN24_1073529,Don't know / Not sure,NA,NA
GEN24_1073533,Agree,NA,NA
GEN24_1073534,Agree,NA,NA
GEN24_1073539,Agree,NA,NA
GEN24_1073549,Agree,Agree,Agree
GEN24_1073560,Agree,NA,NA
GEN24_1073569,Agree,NA,NA
GEN24_1073588,Disagree,NA,NA
GEN24_1073589,Agree,NA,NA
GEN24_1073593,Don't know / Not sure,NA,NA
GEN24_1073599,Disagree,NA,NA
GEN24_1073604,Agree,Agree,Agree
GEN24_1073617,Disagree,NA,NA
GEN24_1073625,Agree,Agree,Agree
GEN24_1073628,Agree,NA,NA
GEN24_1073629,Agree,NA,NA
GEN24_1073631,Agree,Agree,Agree
GEN24_1073636,Disagree,NA,NA
GEN24_1073638,Don't know / Not sure,NA,NA
GEN24_1073639,Agree,Agree,Agree
GEN24_1073650,Agree,NA,NA
GEN24_1073670,Don't know / Not sure,NA,NA
GEN24_1073671,Agree,NA,NA
GEN24_1073695,Agree,NA,NA
GEN24_1073712,Agree,Agree,Agree
GEN24_1073713,Disagree,NA,NA
GEN24_1073722,Agree,NA,NA
GEN24_1073797,Agree,NA,NA
GEN24_1073828,Agree,NA,NA
GEN24_1073839,Don't know / Not sure,NA,NA
GEN24_1073843,Agree,NA,NA
GEN24_1073844,Don't know / Not sure,NA,NA
GEN24_1073849,Agree,NA,NA
GEN24_1073875,Agree,NA,NA
GEN24_1073887,Disagree,NA,NA
GEN24_1073894,Disagree,NA,NA
GEN24_1073906,Agree,Agree,Agree
GEN24_1073929,Disagree,NA,NA
GEN24_1073962,Agree,NA,NA
GEN24_1073969,Agree,Agree,Agree
GEN24_1073972,Disagree,NA,NA
GEN24_1073974,Agree,NA,NA
GEN24_1073976,Agree,NA,NA
GEN24_1073980,Disagree,NA,NA
GEN24_1073990,Disagree,NA,NA
GEN24_1074005,Agree,Agree,Agree
GEN24_1074008,Agree,NA,NA
GEN24_1074019,Agree,NA,NA
GEN24_1074024,Don't know / Not sure,NA,NA
